,Country,Region,City,Longitude,Latitude,attacktype,nkill,nwound,Date,ntotal
680,Pakistan,South Asia,Peshawar,71.579994,34.009667,Assassination,13.0,44.0,11-8-2009,57.0
681,Pakistan,South Asia,Charsadda,71.730028,34.148181,Bombing/Explosion,34.0,100.0,11-10-2009,134.0
682,Afghanistan,South Asia,Farah,62.115759,32.375081,Bombing/Explosion,18.0,38.0,11-20-2009,56.0
683,Russia,Russia & the Newly Independent States (NIS),Bologoye,34.363,57.979477,Bombing/Explosion,26.0,100.0,11-27-2009,126.0
684,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,51.0,150.0,12-7-2009,201.0
685,Iraq,Middle East & North Africa,Baghdad,44.391939,33.251563,Bombing/Explosion,26.0,100.0,12-8-2009,126.0
686,Iraq,Middle East & North Africa,Baghdad,44.397040000000004,33.380387,Bombing/Explosion,26.0,100.0,12-8-2009,126.0
687,Iraq,Middle East & North Africa,Baghdad,44.429096,33.333448,Bombing/Explosion,26.0,100.0,12-8-2009,126.0
688,Iraq,Middle East & North Africa,Baghdad,44.347297999999995,33.314654,Bombing/Explosion,27.0,100.0,12-8-2009,127.0
689,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,27.0,100.0,12-8-2009,127.0
690,Pakistan,South Asia,Dera Ghazi Khan,70.639676,30.034319,Bombing/Explosion,28.0,50.0,12-15-2009,78.0
691,Iraq,Middle East & North Africa,Hillah,44.433269,32.483494,Bombing/Explosion,25.0,105.0,12-24-2009,130.0
692,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,45.0,100.0,12-28-2009,145.0
693,Iraq,Middle East & North Africa,Ramadi,43.311566,33.431899,Assassination,23.0,57.0,12-30-2009,80.0
694,Pakistan,South Asia,Shah Hassan Khel,70.965876,32.431245000000004,Bombing/Explosion,100.0,87.0,1-1-2010,187.0
695,Iraq,Middle East & North Africa,Baghdad,44.423196999999995,33.298668,Bombing/Explosion,18.0,80.0,1-26-2010,98.0
696,Iraq,Middle East & North Africa,Bab al-Sham,44.392191,33.468071,Bombing/Explosion,42.0,106.0,2-1-2010,148.0
697,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,41.0,140.0,2-5-2010,181.0
698,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,12.0,49.0,2-5-2010,61.0
699,Pakistan,South Asia,Khyber district,71.07005500000001,33.908578000000006,Bombing/Explosion,31.0,100.0,2-18-2010,131.0
700,Pakistan,South Asia,Khyber district,71.07005500000001,33.908578000000006,Bombing/Explosion,29.0,50.0,2-18-2010,79.0
701,Pakistan,South Asia,Orakzai district,71.144852,33.697271,Bombing/Explosion,11.0,50.0,2-18-2010,61.0
702,Iraq,Middle East & North Africa,Baqubah,44.633333,33.75,Bombing/Explosion,36.0,55.0,3-3-2010,91.0
703,Iraq,Middle East & North Africa,Kufa,44.399648,32.032916,Bombing/Explosion,3.0,54.0,3-6-2010,57.0
704,Pakistan,South Asia,Lahore,74.32942,31.477737,Bombing/Explosion,14.0,113.0,3-8-2010,127.0
705,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,47.0,100.0,3-12-2010,147.0
706,Afghanistan,South Asia,Kandahar,65.675942,31.617666999999997,Bombing/Explosion,35.0,57.0,3-13-2010,92.0
707,Iraq,Middle East & North Africa,Khalis,44.519490999999995,33.851043,Bombing/Explosion,60.0,73.0,3-26-2010,133.0
708,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,5.0,61.0,3-29-2010,66.0
709,Russia,Russia & the Newly Independent States (NIS),Moscow,37.616667,55.75,Bombing/Explosion,20.0,48.0,3-29-2010,68.0
710,Russia,Russia & the Newly Independent States (NIS),Khamovniki,37.577358000000004,55.731035,Bombing/Explosion,20.0,47.0,3-29-2010,67.0
711,Afghanistan,South Asia,Nahri Saraj district,64.62142800000001,31.761470000000003,Bombing/Explosion,13.0,45.0,3-31-2010,58.0
712,Russia,Russia & the Newly Independent States (NIS),Kizlyar,46.716667,43.85,Bombing/Explosion,14.0,37.0,3-31-2010,51.0
713,Iraq,Middle East & North Africa,Baghdad,44.347297999999995,33.314654,Bombing/Explosion,15.0,100.0,4-4-2010,115.0
714,Iraq,Middle East & North Africa,Baghdad,44.392216999999995,33.323789,Bombing/Explosion,15.0,100.0,4-4-2010,115.0
715,Pakistan,South Asia,Timergara,71.841328,34.827821,Bombing/Explosion,46.0,100.0,4-5-2010,146.0
716,Myanmar,Southeast Asia,Yangon,96.15090699999999,16.799582,Bombing/Explosion,9.0,62.0,4-15-2010,71.0
717,Pakistan,South Asia,Kohat,71.433219,33.583401,Bombing/Explosion,43.0,64.0,4-17-2010,107.0
718,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,26.0,30.0,4-19-2010,56.0
719,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,2.0,75.0,5-2-2010,77.0
720,Iraq,Middle East & North Africa,Basra,47.816666999999995,30.5,Bombing/Explosion,12.0,100.0,5-10-2010,112.0
721,Iraq,Middle East & North Africa,Basra,47.816666999999995,30.5,Bombing/Explosion,6.0,62.0,5-10-2010,68.0
722,Iraq,Middle East & North Africa,Basra,47.816666999999995,30.5,Bombing/Explosion,6.0,61.0,5-10-2010,67.0
723,Iraq,Middle East & North Africa,Hillah,44.433333000000005,32.483333,Bombing/Explosion,43.0,157.0,5-10-2010,200.0
724,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Bombing/Explosion,27.0,125.0,5-14-2010,152.0
725,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,19.0,47.0,5-18-2010,66.0
726,Iraq,Middle East & North Africa,Khalis,44.519490999999995,33.851043,Bombing/Explosion,35.0,69.0,5-21-2010,104.0
727,Russia,Russia & the Newly Independent States (NIS),Stavropol,41.983333,45.05,Bombing/Explosion,7.0,46.0,5-27-2010,53.0
728,Pakistan,South Asia,Lahore,74.357158,31.554606,Hostage Taking (Barricade Incident),27.0,31.0,5-28-2010,58.0
729,Pakistan,South Asia,Lahore,74.32942,31.477737,Hostage Taking (Barricade Incident),27.0,31.0,5-28-2010,58.0
730,Pakistan,South Asia,Lahore,74.357158,31.554606,Hostage Taking (Kidnapping),28.0,30.0,5-28-2010,58.0
731,Afghanistan,South Asia,Arghandab,65.650018,31.650027,Bombing/Explosion,41.0,87.0,6-9-2010,128.0
732,Iraq,Middle East & North Africa,Baghdad,44.393729,33.337707,Bombing/Explosion,15.0,40.0,6-13-2010,55.0
733,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,18.0,61.0,6-18-2010,79.0
734,Iraq,Middle East & North Africa,Baghdad,44.367265,33.302471000000004,Bombing/Explosion,28.0,53.0,6-20-2010,81.0
735,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,44.0,175.0,7-1-2010,219.0
736,Iraq,Middle East & North Africa,Baghdad,44.358436,33.371828,Bombing/Explosion,29.0,136.0,7-7-2010,165.0
737,Iraq,Middle East & North Africa,Baghdad,44.341667,33.295556,Bombing/Explosion,14.0,100.0,7-7-2010,114.0
738,Pakistan,South Asia,Mohmand district,71.477429,34.565494,Bombing/Explosion,106.0,115.0,7-9-2010,221.0
739,Yemen,Middle East & North Africa,Harf Sufyan,44.091938,16.356323,Armed Assault,69.0,0.0,7-17-2010,69.0
740,Iraq,Middle East & North Africa,Baghdad,44.269273,33.250789000000005,Bombing/Explosion,43.0,41.0,7-18-2010,84.0
741,Iraq,Middle East & North Africa,Baqubah,44.633333,33.75,Bombing/Explosion,30.0,46.0,7-21-2010,76.0
742,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,50.0,24.0,7-26-2010,74.0
743,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,7.0,46.0,7-27-2010,53.0
744,Iraq,Middle East & North Africa,Kut,45.824721999999994,32.505556,Bombing/Explosion,12.0,50.0,8-3-2010,62.0
745,Iraq,Middle East & North Africa,Basra,47.816666999999995,30.5,Bombing/Explosion,43.0,70.0,8-7-2010,113.0
746,Iraq,Middle East & North Africa,Ramadi,43.311566,33.431899,Bombing/Explosion,9.0,50.0,8-8-2010,59.0
747,Iraq,Middle East & North Africa,Baghdad,44.363851000000004,33.368140999999994,Bombing/Explosion,8.0,44.0,8-17-2010,52.0
748,Iraq,Middle East & North Africa,Baghdad,44.391023,33.354802,Bombing/Explosion,58.0,123.0,8-17-2010,181.0
749,Pakistan,South Asia,Wana,69.570278,32.304722,Bombing/Explosion,41.0,30.0,8-23-2010,71.0
750,Iraq,Middle East & North Africa,Baghdad,44.396902000000004,33.380333,Bombing/Explosion,16.0,56.0,8-25-2010,72.0
751,Iraq,Middle East & North Africa,Kut,45.824721999999994,32.505556,Bombing/Explosion,17.0,87.0,8-25-2010,104.0
752,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,40.0,200.0,9-1-2010,240.0
753,Pakistan,South Asia,Quetta,67.000517,30.182125,Bombing/Explosion,66.0,150.0,9-3-2010,216.0
754,Pakistan,South Asia,Kohat,71.433219,33.583401,Bombing/Explosion,20.0,80.0,9-7-2010,100.0
755,Russia,Russia & the Newly Independent States (NIS),Vladikavkaz,44.665805999999996,43.047456,Bombing/Explosion,18.0,173.0,9-9-2010,191.0
756,Iraq,Middle East & North Africa,Baghdad,44.347297999999995,33.314654,Bombing/Explosion,7.0,51.0,9-19-2010,58.0
757,Iraq,Middle East & North Africa,Baghdad,44.334972,33.362155,Bombing/Explosion,21.0,70.0,9-19-2010,91.0
758,Pakistan,South Asia,Karachi,67.016672,24.853185,Bombing/Explosion,9.0,64.0,10-7-2010,73.0
759,Iraq,Middle East & North Africa,Balad Ruz,45.083333,33.7,Bombing/Explosion,26.0,70.0,10-29-2010,96.0
760,Iraq,Middle East & North Africa,Baghdad,44.426921,33.310888,Hostage Taking (Barricade Incident),58.0,75.0,10-31-2010,133.0
761,Pakistan,South Asia,Darra Adam Khel,71.496152,33.694214,Bombing/Explosion,96.0,27.0,11-5-2010,123.0
762,Pakistan,South Asia,Islamabad,73.053857,33.708988,Armed Assault,15.0,100.0,11-11-2010,115.0
763,Yemen,Middle East & North Africa,Dhahyan district,43.599369,17.060139000000003,Bombing/Explosion,41.0,12.0,11-26-2010,53.0
764,Pakistan,South Asia,Mohmand district,71.477429,34.565494,Bombing/Explosion,52.0,60.0,12-6-2010,112.0
765,Pakistan,South Asia,Bajaur district,71.429936,34.856902000000005,Bombing/Explosion,48.0,72.0,12-25-2010,120.0
766,Egypt,Middle East & North Africa,Alexandria,29.696268,30.762296000000003,Bombing/Explosion,23.0,97.0,1-1-2011,120.0
767,Iraq,Middle East & North Africa,Tikrit,43.685789,34.604447,Bombing/Explosion,61.0,150.0,1-18-2011,211.0
768,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,25.0,75.0,1-20-2011,100.0
769,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,25.0,75.0,1-20-2011,100.0
770,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,18.0,34.0,1-24-2011,52.0
771,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,25.0,40.0,1-24-2011,65.0
772,Russia,Russia & the Newly Independent States (NIS),Domodedovo,37.75,55.433333,Bombing/Explosion,38.0,168.0,1-24-2011,206.0
773,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,11.0,70.0,1-25-2011,81.0
774,Iraq,Middle East & North Africa,Baghdad,44.280339,33.370215,Bombing/Explosion,35.0,65.0,1-27-2011,100.0
775,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,7.0,78.0,2-9-2011,85.0
776,Iraq,Middle East & North Africa,Dujail,44.233333,33.85,Bombing/Explosion,10.0,43.0,2-9-2011,53.0
777,Pakistan,South Asia,Mardan,71.92459000000001,34.416681,Bombing/Explosion,32.0,40.0,2-10-2011,72.0
778,Iraq,Middle East & North Africa,Samarra,43.886423,34.192537,Bombing/Explosion,49.0,80.0,2-12-2011,129.0
779,Afghanistan,South Asia,Jalalabad,70.447778,34.434166999999995,Bombing/Explosion,46.0,73.0,2-19-2011,119.0
780,Afghanistan,South Asia,Imam Sahib,68.913158,37.181789,Bombing/Explosion,32.0,40.0,2-21-2011,72.0
781,Pakistan,South Asia,Faisalabad,73.083021,31.408821999999997,Bombing/Explosion,25.0,101.0,3-8-2011,126.0
782,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,26.0,50.0,3-9-2011,76.0
783,Afghanistan,South Asia,Kunduz,68.866667,36.733333,Bombing/Explosion,37.0,42.0,3-14-2011,79.0
784,Afghanistan,South Asia,Barmal,69.28179300000001,32.715785,Bombing/Explosion,25.0,59.0,3-27-2011,84.0
785,Yemen,Middle East & North Africa,Jaar,45.305628000000006,13.218106,Bombing/Explosion,110.0,45.0,3-28-2011,155.0
786,Iraq,Middle East & North Africa,Tikrit,43.685789,34.604447,Bombing/Explosion,68.0,95.0,3-29-2011,163.0
787,Pakistan,South Asia,Dera Ghazi Khan,70.639676,30.034319,Bombing/Explosion,52.0,102.0,4-3-2011,154.0
788,Belarus,Russia & the Newly Independent States (NIS),Minsk,27.566667,53.9,Bombing/Explosion,13.0,161.0,4-11-2011,174.0
789,Afghanistan,South Asia,Kandahar,65.675942,31.617666999999997,Bombing/Explosion,21.0,38.0,5-7-2011,59.0
790,Pakistan,South Asia,Shabqadar,71.561375,34.217542,Bombing/Explosion,82.0,140.0,5-13-2011,222.0
791,Afghanistan,South Asia,Jadran district,69.438231,33.36598,Armed Assault,45.0,20.0,5-18-2011,65.0
792,Pakistan,South Asia,Hangu,71.057467,33.533541,Bombing/Explosion,39.0,52.0,5-26-2011,91.0
793,Iraq,Middle East & North Africa,Tikrit,43.685789,34.604447,Bombing/Explosion,20.0,72.0,6-3-2011,92.0
794,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,18.0,40.0,6-11-2011,58.0
795,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,18.0,40.0,6-11-2011,58.0
796,Iraq,Middle East & North Africa,Diwaniyah,44.924958000000004,31.988807,Bombing/Explosion,27.0,30.0,6-21-2011,57.0
797,Iraq,Middle East & North Africa,Baghdad,44.315376,33.246555,Bombing/Explosion,11.0,41.0,6-23-2011,52.0
798,Iraq,Middle East & North Africa,Baghdad,44.315376,33.246555,Bombing/Explosion,10.0,41.0,6-23-2011,51.0
799,Afghanistan,South Asia,Azra district,69.645556,34.173333,Bombing/Explosion,39.0,100.0,6-25-2011,139.0
800,Iraq,Middle East & North Africa,Taji,44.274291999999996,33.530734,Bombing/Explosion,35.0,58.0,7-5-2011,93.0
801,Norway,Western Europe,Utoya,10.24768,60.023268,Armed Assault,68.0,60.0,7-22-2011,128.0
802,Afghanistan,South Asia,Chaharikar,69.16888900000001,35.013056,Assassination,28.0,33.0,8-14-2011,61.0
803,Iraq,Middle East & North Africa,Kut,45.824721999999994,32.505556,Bombing/Explosion,40.0,68.0,8-15-2011,108.0
804,Pakistan,South Asia,Jamrud,71.381807,34.00161,Bombing/Explosion,57.0,123.0,8-19-2011,180.0
805,Pakistan,South Asia,Karachi,67.028061,24.893379,Armed Assault,8.0,50.0,8-20-2011,58.0
806,Iraq,Middle East & North Africa,Baghdad,44.347297999999995,33.314654,Bombing/Explosion,25.0,30.0,8-28-2011,55.0
807,Yemen,Middle East & North Africa,Dufas,46.081752,13.683741,Unknown,36.0,68.0,8-29-2011,104.0
808,Pakistan,South Asia,Quetta,67.000517,30.182125,Bombing/Explosion,23.0,30.0,9-7-2011,53.0
809,Afghanistan,South Asia,Unknown,68.238534,34.351349,Bombing/Explosion,5.0,94.0,9-11-2011,99.0
810,Pakistan,South Asia,Dir,71.873006,35.202293,Bombing/Explosion,47.0,57.0,9-15-2011,104.0
811,Pakistan,South Asia,Mayar Jandool,71.66341,34.887684,Bombing/Explosion,46.0,65.0,9-15-2011,111.0
812,Pakistan,South Asia,Quetta,67.000517,30.182125,Armed Assault,26.0,30.0,9-20-2011,56.0
813,Russia,Russia & the Newly Independent States (NIS),Makhachkala,47.491066,42.978367999999996,Bombing/Explosion,3.0,61.0,9-22-2011,64.0
814,Russia,Russia & the Newly Independent States (NIS),Makhachkala,47.491066,42.978367999999996,Bombing/Explosion,1.0,61.0,9-22-2011,62.0
815,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,4.0,60.0,9-29-2011,64.0
816,Iraq,Middle East & North Africa,Hillah,44.433333000000005,32.483333,Bombing/Explosion,18.0,63.0,9-30-2011,81.0
817,Iraq,Middle East & North Africa,Baghdad,44.460652,33.389934000000004,Bombing/Explosion,12.0,43.0,10-13-2011,55.0
818,Iraq,Middle East & North Africa,Baghdad,44.460652,33.389934000000004,Bombing/Explosion,18.0,50.0,10-13-2011,68.0
819,Iraq,Middle East & North Africa,Baghdad,44.460652,33.389934000000004,Bombing/Explosion,18.0,45.0,10-27-2011,63.0
820,Iraq,Middle East & North Africa,Basra,47.816666999999995,30.5,Bombing/Explosion,21.0,80.0,11-24-2011,101.0
821,Afghanistan,South Asia,Muhammad Agha,69.098414,34.214698,Bombing/Explosion,2.0,70.0,12-2-2011,72.0
822,Iraq,Middle East & North Africa,Hillah,44.433333000000005,32.483333,Bombing/Explosion,16.0,45.0,12-5-2011,61.0
823,Iraq,Middle East & North Africa,Mahawil,44.407655,32.661035999999996,Bombing/Explosion,8.0,56.0,12-5-2011,64.0
824,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,56.0,134.0,12-6-2011,190.0
825,Iraq,Middle East & North Africa,Baghdad,44.423196999999995,33.298668,Bombing/Explosion,18.0,44.0,12-22-2011,62.0
826,Syria,Middle East & North Africa,Damascus,36.295873,33.512753000000004,Bombing/Explosion,23.0,83.0,12-23-2011,106.0
827,Syria,Middle East & North Africa,Damascus,36.295873,33.512753000000004,Bombing/Explosion,23.0,83.0,12-23-2011,106.0
828,Afghanistan,South Asia,Taloqan,69.53533900000001,36.734277,Bombing/Explosion,20.0,40.0,12-25-2011,60.0
829,Iraq,Middle East & North Africa,Al-Batha,45.861207,31.135534999999997,Bombing/Explosion,45.0,70.0,1-5-2012,115.0
830,Syria,Middle East & North Africa,Damascus,36.3064,33.5111,Bombing/Explosion,26.0,46.0,1-6-2012,72.0
831,Pakistan,South Asia,Jamrud,71.383411,34.000015999999995,Bombing/Explosion,35.0,60.0,1-10-2012,95.0
832,Iraq,Middle East & North Africa,Basra,47.816666999999995,30.5,Bombing/Explosion,54.0,131.0,1-14-2012,185.0
833,Afghanistan,South Asia,Puli Charkhi,69.35629,34.545679,Unarmed Assault,0.0,200.0,1-20-2012,200.0
834,Somalia,Sub-Saharan Africa,Beledweyne,45.203972,4.735972,Bombing/Explosion,31.0,70.0,1-24-2012,101.0
835,Iraq,Middle East & North Africa,Baghdad,44.493660999999996,33.271403,Bombing/Explosion,32.0,60.0,1-27-2012,92.0
836,Pakistan,South Asia,Jogi,66.515608,30.104113,Armed Assault,43.0,62.0,1-31-2012,105.0
837,Colombia,South America,Tumaco,-78.76485,1.8065669999999998,Bombing/Explosion,9.0,70.0,2-1-2012,79.0
838,Syria,Middle East & North Africa,Aleppo,37.159271999999994,36.215578,Bombing/Explosion,15.0,100.0,2-10-2012,115.0
839,Syria,Middle East & North Africa,Aleppo,37.159271999999994,36.215578,Bombing/Explosion,15.0,100.0,2-10-2012,115.0
840,Pakistan,South Asia,Parachinar,70.100833,33.899167,Bombing/Explosion,40.0,64.0,2-17-2012,104.0
841,Iraq,Middle East & North Africa,Musayyib,44.29,32.778611,Bombing/Explosion,1.0,60.0,2-23-2012,61.0
842,Yemen,Middle East & North Africa,Mukalla,49.127285,14.543536999999999,Bombing/Explosion,31.0,50.0,2-25-2012,81.0
843,Pakistan,South Asia,Khyber district,71.07773900000001,33.960767,Armed Assault,44.0,7.0,3-10-2012,51.0
844,Pakistan,South Asia,Badaber,71.561111,33.923611,Bombing/Explosion,18.0,35.0,3-11-2012,53.0
845,Syria,Middle East & North Africa,Damascus,36.3064,33.5111,Bombing/Explosion,14.5,70.0,3-17-2012,84.5
846,Syria,Middle East & North Africa,Damascus,36.3064,33.5111,Bombing/Explosion,14.5,70.0,3-17-2012,84.5
847,Afghanistan,South Asia,Tooto-Char,63.769538,32.507639000000005,Armed Assault,35.0,20.0,3-28-2012,55.0
848,Thailand,Southeast Asia,Hat Yai,100.457222,7.001944,Bombing/Explosion,14.0,400.0,3-31-2012,414.0
849,Pakistan,South Asia,Giglit,74.28926899999999,35.918057,Armed Assault,6.0,51.0,4-3-2012,57.0
850,Nigeria,Sub-Saharan Africa,Kaduna,7.433333,10.516667,Bombing/Explosion,42.0,10.0,4-8-2012,52.0
851,Afghanistan,South Asia,Rostaq,69.806133,37.145826,Unarmed Assault,0.0,140.0,4-17-2012,140.0
852,Egypt,Middle East & North Africa,Al-Waili,31.282664,30.070369,Bombing/Explosion,11.0,49.0,5-2-2012,60.0
853,Russia,Russia & the Newly Independent States (NIS),Makhachkala,47.491066,42.978367999999996,Bombing/Explosion,1.0,50.5,5-3-2012,51.5
854,Russia,Russia & the Newly Independent States (NIS),Makhachkala,47.491066,42.978367999999996,Bombing/Explosion,14.0,50.5,5-3-2012,64.5
855,Pakistan,South Asia,Khar,71.521948,34.730041,Bombing/Explosion,21.0,40.0,5-4-2012,61.0
856,Congo (Kinshasa),Sub-Saharan Africa,Mambasa,29.057461,1.3599620000000001,Unknown,27.0,60.0,5-4-2012,87.0
857,Syria,Middle East & North Africa,Damascus,36.3064,33.5111,Bombing/Explosion,57.0,370.0,5-10-2012,427.0
858,Pakistan,South Asia,Quetta,67.018137,30.209304,Bombing/Explosion,6.0,58.0,5-14-2012,64.0
859,Afghanistan,South Asia,Ismail Khil district,69.859741,33.358508,Unarmed Assault,0.0,250.0,5-15-2012,250.0
860,Syria,Middle East & North Africa,Deir ez-Zor,40.15002,35.333389000000004,Bombing/Explosion,10.0,100.0,5-19-2012,110.0
861,Yemen,Middle East & North Africa,Sanaa,44.207456,15.352029000000002,Bombing/Explosion,97.0,300.0,5-21-2012,397.0
862,Afghanistan,South Asia,Taluqan,69.516667,36.716667,Unarmed Assault,0.0,120.0,5-23-2012,120.0
863,Iraq,Middle East & North Africa,Bab Al-Moatham,44.391023,33.354802,Bombing/Explosion,26.0,65.0,6-4-2012,91.0
864,Pakistan,South Asia,Gilgit,74.289803,35.918091,Bombing/Explosion,6.0,50.0,6-5-2012,56.0
865,Pakistan,South Asia,Quetta,67.00178000000001,30.165685999999997,Bombing/Explosion,14.0,40.0,6-7-2012,54.0
866,Pakistan,South Asia,Gulbela,71.65101899999999,34.119318,Bombing/Explosion,19.0,40.0,6-8-2012,59.0
867,Pakistan,South Asia,Dringarh,66.753111,29.90265,Bombing/Explosion,6.0,50.0,6-11-2012,56.0
868,Iraq,Middle East & North Africa,Hillah,44.434507,32.482956,Bombing/Explosion,20.0,38.0,6-13-2012,58.0
869,Pakistan,South Asia,Landi Kotal,71.14978,34.0989,Bombing/Explosion,25.0,50.0,6-16-2012,75.0
870,Iraq,Middle East & North Africa,Baghdad,44.345039,33.381063,Bombing/Explosion,18.0,36.0,6-16-2012,54.0
871,Iraq,Middle East & North Africa,Baqubah,44.633421000000006,33.749891999999996,Bombing/Explosion,16.0,40.0,6-18-2012,56.0
872,Nigeria,Sub-Saharan Africa,Damaturu,12.115689999999999,11.675908999999999,Bombing/Explosion,8.33,99.0,6-18-2012,107.33
873,Afghanistan,South Asia,Spin Jumat,69.920151,33.33445,Bombing/Explosion,22.0,31.0,6-20-2012,53.0
874,Iraq,Middle East & North Africa,Baghdad,44.484232,33.356774,Bombing/Explosion,6.5,50.0,6-22-2012,56.5
875,Iraq,Middle East & North Africa,Baghdad,44.484232,33.356774,Bombing/Explosion,6.5,50.0,6-22-2012,56.5
876,Afghanistan,South Asia,Sari Pul,65.931933,36.213149,Unarmed Assault,0.0,100.0,6-23-2012,100.0
877,Afghanistan,South Asia,Sari Pul,65.931933,36.213149,Unarmed Assault,0.0,90.0,6-25-2012,90.0
878,Iraq,Middle East & North Africa,Baqubah,44.633421000000006,33.749891999999996,Bombing/Explosion,6.0,51.0,6-28-2012,57.0
879,Iraq,Middle East & North Africa,Diwaniyah,44.924721999999996,31.989167,Bombing/Explosion,25.0,40.0,7-3-2012,65.0
880,Afghanistan,South Asia,Aybak,68.016667,36.265278,Assassination,24.0,60.0,7-14-2012,84.0
881,Afghanistan,South Asia,Gomal,68.945278,32.389444,Armed Assault,40.0,16.0,7-28-2012,56.0
882,Yemen,Middle East & North Africa,Sanaa,44.207456,15.352029000000002,Hostage Taking (Barricade Incident),15.0,43.0,7-31-2012,58.0
883,Yemen,Middle East & North Africa,Jaar,45.305556,13.223056,Bombing/Explosion,46.0,40.0,8-4-2012,86.0
884,Pakistan,South Asia,Ghaljo,70.851667,33.638056,Armed Assault,35.0,23.0,8-14-2012,58.0
885,Iraq,Middle East & North Africa,Baghdad,44.46091,33.389638,Bombing/Explosion,16.0,49.0,8-16-2012,65.0
886,Turkey,Middle East & North Africa,Gaziantep,37.383338,37.06622,Bombing/Explosion,10.0,67.0,8-20-2012,77.0
887,Syria,Middle East & North Africa,Jaramana,36.35,33.483333,Bombing/Explosion,12.0,48.0,8-28-2012,60.0
888,Afghanistan,South Asia,Saydabad,68.763192,33.895519,Bombing/Explosion,14.0,69.0,9-1-2012,83.0
889,Afghanistan,South Asia,Dur Baba,70.930077,34.03949,Bombing/Explosion,26.0,50.0,9-4-2012,76.0
890,Iraq,Middle East & North Africa,Amarah,47.151015,31.837555,Bombing/Explosion,14.0,60.0,9-9-2012,74.0
891,Syria,Middle East & North Africa,Aleppo,37.159279,36.215548999999996,Bombing/Explosion,17.0,40.0,9-9-2012,57.0
892,Pakistan,South Asia,Parachinar,70.100833,33.899167,Bombing/Explosion,14.0,70.0,9-10-2012,84.0
893,Turkey,Middle East & North Africa,Kardesler,40.659501,38.917671999999996,Armed Assault,10.0,60.0,9-18-2012,70.0
894,Nigeria,Sub-Saharan Africa,Bauchi,9.845172,10.30982,Bombing/Explosion,3.0,48.0,9-23-2012,51.0
895,Afghanistan,South Asia,Khost,69.920151,33.33445,Bombing/Explosion,21.0,57.0,10-1-2012,78.0
896,Lebanon,Middle East & North Africa,Beirut,35.495478999999996,33.888628999999995,Bombing/Explosion,8.0,78.0,10-19-2012,86.0
897,Afghanistan,South Asia,Maymana,64.776314,35.92017,Bombing/Explosion,42.0,50.0,10-26-2012,92.0
898,Nigeria,Sub-Saharan Africa,Malali,7.433333,10.516667,Bombing/Explosion,3.0,100.0,10-28-2012,103.0
899,Syria,Middle East & North Africa,Jaramana,36.35,33.483333,Bombing/Explosion,10.0,41.0,10-29-2012,51.0
900,Iraq,Middle East & North Africa,Taji,44.234167,33.509167,Bombing/Explosion,29.0,40.0,11-6-2012,69.0
901,Congo (Kinshasa),Sub-Saharan Africa,Unknown,29.254875,-1.131175,Unknown,153.0,7.0,11-15-2012,160.0
902,Pakistan,South Asia,Rawalpindi,73.043747,33.605801,Bombing/Explosion,25.0,62.0,11-21-2012,87.0
903,Afghanistan,South Asia,Maydan Shahr,68.840693,34.361059000000004,Bombing/Explosion,4.0,90.0,11-23-2012,94.0
904,Pakistan,South Asia,Dera Ismail Khan,70.9095,31.823759000000003,Bombing/Explosion,5.0,83.0,11-25-2012,88.0
905,Syria,Middle East & North Africa,Jaramana,36.35,33.483333,Bombing/Explosion,36.0,83.0,11-28-2012,119.0
