,Country,Region,City,Longitude,Latitude,attacktype,nkill,nwound,Date,ntotal
408,Mexico,North America,Venustiano Carranza,-92.56344,16.338913,Armed Assault,3.0,40.0,3-22-1996,43.0
409,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,6.0,30.0,4-14-1996,36.0
410,Egypt,Middle East & North Africa,Giza,31.212221999999997,30.008611,Armed Assault,17.0,15.0,4-18-1996,32.0
411,Pakistan,South Asia,Phool Nagar,73.943834,31.205882,Bombing/Explosion,37.0,30.0,4-28-1996,67.0
412,Pakistan,South Asia,Sheikhupura,73.991447,31.710596000000002,Bombing/Explosion,7.0,39.0,5-8-1996,46.0
413,Algeria,Middle East & North Africa,Blida,2.8338799999999997,36.480453000000004,Bombing/Explosion,3.0,70.0,5-11-1996,73.0
414,Pakistan,South Asia,Gujranwala,74.187658,32.156489,Bombing/Explosion,3.0,36.0,6-10-1996,39.0
415,Great Britain,Western Europe,Manchester,-2.234377,53.480713,Bombing/Explosion,0.0,200.0,6-15-1996,200.0
416,Saudi Arabia,Middle East & North Africa,Dhahran,50.150465999999994,26.26622,Bombing/Explosion,19.0,386.0,6-25-1996,405.0
417,Spain,Western Europe,Reus,1.108676,41.154818,Bombing/Explosion,0.0,35.0,7-20-1996,35.0
418,Algeria,Middle East & North Africa,Kolea,2.765038,36.63905,Bombing/Explosion,5.0,30.0,7-20-1996,35.0
419,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,4.0,68.0,7-22-1996,72.0
420,United States,North America,Atlanta,-84.391109,33.748315000000005,Bombing/Explosion,1.0,110.0,7-27-1996,111.0
421,Indonesia,Southeast Asia,Jakarta,106.846046,-6.2088209999999995,Armed Assault,5.0,149.0,7-27-1996,154.0
422,Afghanistan,South Asia,Unknown,70.621679,34.171831,Bombing/Explosion,15.0,30.0,8-1-1996,45.0
423,Pakistan,South Asia,Chak 205,72.78933599999999,29.477456,Armed Assault,18.0,69.0,8-18-1996,87.0
424,Pakistan,South Asia,Parachinar,70.09983199999999,33.896729,Bombing/Explosion,97.0,89.0,9-10-1996,186.0
425,Pakistan,South Asia,Multan,71.467629,30.197843,Armed Assault,21.0,33.0,9-22-1996,54.0
426,China,East Asia,Santai,104.4941,30.9493,Bombing/Explosion,11.0,97.0,9-29-1996,108.0
427,Northern Ireland,Western Europe,Lisburn,-6.042726,54.510893,Bombing/Explosion,1.0,30.0,10-7-1996,31.0
428,Northern Ireland,Western Europe,Lisburn,-6.042726,54.510893,Bombing/Explosion,1.0,30.0,10-7-1996,31.0
429,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,5.0,75.0,10-11-1996,80.0
430,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,8.0,30.0,10-24-1996,38.0
431,Algeria,Middle East & North Africa,Sidi El Kebir,2.8417169999999996,36.445132,Armed Assault,31.0,0.0,11-5-1996,31.0
432,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,15.0,30.0,11-10-1996,45.0
433,Russia,Russia & the Newly Independent States (NIS),Kaspiysk,47.633333,42.883333,Bombing/Explosion,43.0,8.0,11-16-1996,51.0
434,El Salvador,Central America & Caribbean,San Pedro Perulapan,-89.045407,13.786461,Bombing/Explosion,5.0,55.0,11-24-1996,60.0
435,France,Western Europe,Paris,2.3522220000000003,48.856614,Bombing/Explosion,3.0,91.0,12-3-1996,94.0
436,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,3.0,70.0,12-23-1996,73.0
437,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,10.0,68.0,12-26-1996,78.0
438,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,10.0,86.0,12-27-1996,96.0
439,Syria,Middle East & North Africa,Aleppo,37.142588,36.212989,Bombing/Explosion,15.0,50.0,12-31-1996,65.0
440,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,4.0,37.0,1-5-1997,41.0
441,Algeria,Middle East & North Africa,Douadouda,2.7894400000000004,36.6725,Unknown,18.0,18.0,1-5-1997,36.0
442,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,13.0,100.0,1-7-1997,113.0
443,Pakistan,South Asia,Lahore,74.357158,31.554606,Assassination,26.0,90.0,1-18-1997,116.0
444,Algeria,Middle East & North Africa,Sidi Abdelaziz,6.052698,36.854655,Unknown,36.0,0.0,1-18-1997,36.0
445,Algeria,Middle East & North Africa,Sidi Abdelaziz,6.052698,36.854655,Armed Assault,49.0,0.0,1-18-1997,49.0
446,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,42.0,60.0,1-19-1997,102.0
447,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,23.0,100.0,1-19-1997,123.0
448,Algeria,Middle East & North Africa,Boufarik,2.91214,36.57412,Bombing/Explosion,7.0,60.0,1-22-1997,67.0
449,Algeria,Middle East & North Africa,Medea,2.75,36.266667,Unknown,31.0,0.0,2-2-1997,31.0
450,Cambodia,Southeast Asia,Kampot,104.1819,10.6063,Bombing/Explosion,5.0,32.0,2-9-1997,37.0
451,Algeria,Middle East & North Africa,Sidi Ali,2.800806,36.309255,Unknown,64.0,0.0,2-12-1997,64.0
452,China,East Asia,Urumqi,87.616823,43.825645,Bombing/Explosion,9.0,74.0,2-25-1997,83.0
453,China,East Asia,Urumqi,87.616823,43.825645,Bombing/Explosion,9.0,74.0,2-25-1997,83.0
454,China,East Asia,Urumqi,87.616823,43.825645,Bombing/Explosion,9.0,74.0,2-25-1997,83.0
455,China,East Asia,Beijing,116.39583300000001,39.905556,Bombing/Explosion,2.0,30.0,3-7-1997,32.0
456,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,4.0,30.0,3-17-1997,34.0
457,Algeria,Middle East & North Africa,Ouled Antar,2.6023110000000003,35.94725,Armed Assault,32.0,0.0,3-19-1997,32.0
458,Algeria,Middle East & North Africa,Boumerdès,3.4723949999999997,36.760290000000005,Bombing/Explosion,4.0,27.0,3-27-1997,31.0
459,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,4.0,27.0,3-27-1997,31.0
460,Cambodia,Southeast Asia,Phnom Penh,104.917445,11.558831,Bombing/Explosion,16.0,119.0,3-30-1997,135.0
461,Algeria,Middle East & North Africa,Ch'ab Mohammed,-2.38194,29.55033,Armed Assault,36.0,0.0,4-14-1997,36.0
462,Algeria,Middle East & North Africa,Blida,2.8338799999999997,36.480453000000004,Bombing/Explosion,7.0,26.0,4-16-1997,33.0
463,Algeria,Middle East & North Africa,Algiers,3.042247,36.754153,Bombing/Explosion,21.0,20.0,4-25-1997,41.0
464,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,5.0,32.0,5-6-1997,37.0
465,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,5.0,32.0,5-6-1997,37.0
466,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,5.0,32.0,5-6-1997,37.0
467,Algeria,Middle East & North Africa,Bordj El Kiffan,3.1924799999999998,36.748709999999996,Bombing/Explosion,13.0,30.0,5-11-1997,43.0
468,Algeria,Middle East & North Africa,Boufarik,2.91214,36.57412,Bombing/Explosion,15.0,31.0,5-22-1997,46.0
469,Indonesia,Southeast Asia,Baucau D.,126.449704,-8.46643,Unknown,2.0,40.0,5-27-1997,42.0
470,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,8.0,77.0,6-1-1997,85.0
471,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,0.0,40.0,6-25-1997,40.0
472,Cambodia,Southeast Asia,Phnom Penh,104.917445,11.558831,Armed Assault,48.0,118.0,7-5-1997,166.0
473,Algeria,Middle East & North Africa,Algiers,3.04197,36.7525,Bombing/Explosion,21.0,40.0,7-14-1997,61.0
474,Algeria,Middle East & North Africa,Tlemcen,-1.31667,34.882776,Bombing/Explosion,1.0,30.0,7-19-1997,31.0
475,Algeria,Middle East & North Africa,Tlemcen,-1.31667,34.882776,Bombing/Explosion,1.0,30.0,7-19-1997,31.0
476,Algeria,Middle East & North Africa,Blida,2.8338799999999997,36.480453000000004,Armed Assault,47.0,0.0,7-21-1997,47.0
477,Algeria,Middle East & North Africa,Blida,2.8338799999999997,36.480453000000004,Armed Assault,47.0,0.0,7-21-1997,47.0
478,Algeria,Middle East & North Africa,Larba,3.153934,36.565220000000004,Bombing/Explosion,44.0,0.0,7-27-1997,44.0
479,Algeria,Middle East & North Africa,Metmata,9.768991,33.454186,Armed Assault,45.0,0.0,7-29-1997,45.0
480,Algeria,Middle East & North Africa,Sidi el Madani,-1.51178,35.268159999999995,Armed Assault,38.0,12.0,7-31-1997,50.0
481,Algeria,Middle East & North Africa,Ain Defla,1.9610029999999998,36.2664,Unknown,76.0,0.0,8-3-1997,76.0
482,Pakistan,South Asia,Multan,71.467629,30.197843,Bombing/Explosion,3.0,30.0,8-6-1997,33.0
483,Algeria,Middle East & North Africa,Souhane,3.19924,36.511808,Armed Assault,64.0,0.0,8-21-1997,64.0
484,Algeria,Middle East & North Africa,El-Affroun,2.622848,36.46748,Bombing/Explosion,8.0,28.0,8-23-1997,36.0
485,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,4.0,49.0,8-25-1997,53.0
486,Algeria,Middle East & North Africa,Sidi Rais,3.124495,36.612427000000004,Armed Assault,256.0,194.0,8-28-1997,450.0
487,Algeria,Middle East & North Africa,Beni Messous,2.9832419999999997,36.783146,Armed Assault,50.0,60.0,9-5-1997,110.0
488,Bosnia-Herzegovina,Eastern Europe,Mostar,17.808056,43.343333,Bombing/Explosion,0.0,36.0,9-18-1997,36.0
489,Algeria,Middle East & North Africa,Beni Slimane,2.7547200000000003,36.348890000000004,Unknown,53.0,0.0,9-21-1997,53.0
490,Algeria,Middle East & North Africa,Baraki,3.09606,36.66655,Armed Assault,85.0,67.0,9-22-1997,152.0
491,Algeria,Middle East & North Africa,Chebli,3.011017,36.577409,Armed Assault,48.0,0.0,9-28-1997,48.0
492,Algeria,Middle East & North Africa,Chebli,3.011017,36.577409,Armed Assault,52.0,0.0,9-30-1997,52.0
493,Algeria,Middle East & North Africa,Mahelma,2.875486,36.680836,Armed Assault,38.0,0.0,10-3-1997,38.0
494,Algeria,Middle East & North Africa,Blida,2.8338799999999997,36.480453000000004,Bombing/Explosion,12.0,85.0,10-3-1997,97.0
495,Algeria,Middle East & North Africa,Maghnin,-1.731727,34.854797,Armed Assault,41.0,15.0,10-13-1997,56.0
496,Pakistan,South Asia,Peshawar,71.579994,34.009667,Bombing/Explosion,10.0,32.0,10-29-1997,42.0
497,Iraq,Middle East & North Africa,Sidakan,44.663587,36.803371999999996,Unknown,57.0,0.0,11-7-1997,57.0
498,Algeria,Middle East & North Africa,Staoueli,2.88783,36.753190000000004,Bombing/Explosion,2.0,37.0,11-14-1997,39.0
499,Egypt,Middle East & North Africa,Luxor,32.644441,25.699433,Armed Assault,58.0,0.0,11-17-1997,58.0
500,Algeria,Middle East & North Africa,Larba,3.153934,36.565220000000004,Armed Assault,31.0,17.0,12-18-1997,48.0
501,Mexico,North America,Acteal,-92.5186,16.9878,Armed Assault,45.0,0.0,12-22-1997,45.0
502,Algeria,Middle East & North Africa,Kherarba,1.733611,36.200833,Armed Assault,206.0,0.0,12-30-1997,206.0
503,Algeria,Middle East & North Africa,Oued Rhiou,0.918889,35.961110999999995,Armed Assault,206.0,0.0,12-30-1997,206.0
504,Algeria,Middle East & North Africa,El Affroun,2.622849,36.46748,Bombing/Explosion,18.0,25.0,2-21-1998,43.0
505,Pakistan,South Asia,Faisalabad,73.083021,31.408821999999997,Bombing/Explosion,4.0,30.0,2-26-1998,34.0
506,Pakistan,South Asia,Quetta,67.000517,30.182125,Bombing/Explosion,6.0,34.0,3-9-1998,40.0
507,Thailand,Southeast Asia,Mae Sot District,98.584374,16.723537,Armed Assault,4.0,39.0,3-11-1998,43.0
508,Pakistan,South Asia,Sakrand,68.27228199999999,26.140769,Bombing/Explosion,6.0,30.0,4-6-1998,36.0
509,Algeria,Middle East & North Africa,Blida,2.8338799999999997,36.480453000000004,Bombing/Explosion,5.0,40.0,4-21-1998,45.0
510,China,East Asia,Ghulja,81.527454,43.977138000000004,Unarmed Assault,0.0,150.0,5-8-1998,150.0
511,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,16.0,60.0,5-22-1998,76.0
512,Algeria,Middle East & North Africa,Unknown,2.833905,36.480499,Bombing/Explosion,11.0,50.0,5-27-1998,61.0
513,Pakistan,South Asia,Tando Masti,68.644449,27.439134999999997,Bombing/Explosion,23.0,32.0,6-5-1998,55.0
514,Algeria,Middle East & North Africa,Ain Torki,2.301389,36.332778000000005,Bombing/Explosion,12.0,21.0,6-11-1998,33.0
515,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,13.0,42.0,7-9-1998,55.0
516,Northern Ireland,Western Europe,Omagh,-7.298402,54.600305000000006,Bombing/Explosion,28.0,220.0,8-15-1998,248.0
517,Algeria,Middle East & North Africa,El Khemis,1.682222,36.350833,Bombing/Explosion,13.0,39.0,8-20-1998,52.0
518,Georgia,Russia & the Newly Independent States (NIS),Zugdidi,41.861007,42.502066,Bombing/Explosion,2.0,30.0,8-24-1998,32.0
519,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,17.0,60.0,8-31-1998,77.0
520,Russia,Russia & the Newly Independent States (NIS),Makhachkala,47.491066,42.978367999999996,Bombing/Explosion,17.0,80.0,9-5-1998,97.0
521,Algeria,Middle East & North Africa,Gdyel,-0.423746,35.782171000000005,Bombing/Explosion,3.0,35.0,9-11-1998,38.0
522,Algeria,Middle East & North Africa,Tiaret,1.32569,35.37849,Bombing/Explosion,22.0,30.0,9-18-1998,52.0
523,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,8.0,30.0,9-20-1998,38.0
524,Algeria,Middle East & North Africa,Muaskar,0.139852,35.400169,Bombing/Explosion,3.0,62.0,10-5-1998,65.0
525,Pakistan,South Asia,Sialkot,74.530343,32.493536999999996,Bombing/Explosion,3.0,40.0,10-27-1998,43.0
526,Algeria,Middle East & North Africa,Oued Atteli,2.75,36.266667,Bombing/Explosion,0.0,42.0,11-23-1998,42.0
527,Algeria,Middle East & North Africa,Khemis Miliana,2.218016,36.262832,Bombing/Explosion,14.0,24.0,12-3-1998,38.0
528,Algeria,Middle East & North Africa,Tadjena,1.137701,36.325456,Armed Assault,42.0,0.0,12-8-1998,42.0
529,Pakistan,South Asia,Karamdad Qureshi,71.00326899999999,30.390634999999996,Armed Assault,17.0,25.0,1-4-1999,42.0
530,Pakistan,South Asia,Karamdad Qureshi,71.00326899999999,30.390634999999996,Armed Assault,19.0,25.0,1-5-1999,44.0
531,Germany,Western Europe,Wilmersdorf,13.320160000000001,52.483732999999994,Facility/Infrastructure Attack,3.0,43.0,2-17-1999,46.0
532,Yugoslavia,Eastern Europe,Kosovska Mitrovica,20.867213,42.880888,Bombing/Explosion,4.0,40.0,3-13-1999,44.0
533,Russia,Russia & the Newly Independent States (NIS),Vladikavkaz,44.665805999999996,43.047456,Bombing/Explosion,64.0,104.0,3-19-1999,168.0
534,Great Britain,Western Europe,Brixton,-0.11601900000000001,51.460938,Bombing/Explosion,0.0,39.0,4-17-1999,39.0
535,United States,North America,Littleton,-105.01451899999999,39.616904999999996,Armed Assault,15.0,24.0,4-20-1999,39.0
536,Great Britain,Western Europe,London,-0.126236,51.500152,Bombing/Explosion,2.0,30.0,4-30-1999,32.0
537,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,7.0,37.0,6-9-1999,44.0
538,China,East Asia,Chengdu,104.064856,30.658601,Bombing/Explosion,1.0,50.0,6-24-1999,51.0
539,Pakistan,South Asia,Rawalpindi,73.043426,33.600398999999996,Bombing/Explosion,11.0,25.0,7-27-1999,36.0
540,Algeria,Middle East & North Africa,Beni Ounif,-1.243107,32.051164,Armed Assault,29.0,3.0,8-15-1999,32.0
541,Russia,Russia & the Newly Independent States (NIS),Buynaksk,47.116667,42.816666999999995,Bombing/Explosion,64.0,100.0,9-4-1999,164.0
542,Russia,Russia & the Newly Independent States (NIS),Pechatniki,37.718389,55.697774,Bombing/Explosion,90.0,180.0,9-9-1999,270.0
543,Russia,Russia & the Newly Independent States (NIS),Volgodonsk,42.15,47.516667,Bombing/Explosion,17.0,184.0,9-16-1999,201.0
544,Kosovo,Eastern Europe,Pristina,21.164539,42.672421,Bombing/Explosion,2.0,39.0,9-28-1999,41.0
545,Kosovo,Eastern Europe,Kosovo Polje,21.101316,42.629326,Bombing/Explosion,2.0,37.0,9-28-1999,39.0
546,Ukraine,Russia & the Newly Independent States (NIS),Ingulets,33.254721999999994,47.729721999999995,Assassination,0.0,35.0,10-2-1999,35.0
547,Great Britain,Western Europe,Brixton,-0.11601900000000001,51.460938,Bombing/Explosion,0.0,48.0,10-23-1999,48.0
548,Afghanistan,South Asia,Kabul,69.166111,34.533056,Armed Assault,20.0,20.0,11-30-1999,40.0
549,Algeria,Middle East & North Africa,Khemis Miliana,2.2166669999999997,36.266667,Armed Assault,28.0,10.0,12-24-1999,38.0
550,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,9.0,25.0,1-17-2000,34.0
551,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,4.0,28.0,1-28-2000,32.0
552,Russia,Russia & the Newly Independent States (NIS),Grozny,45.683333000000005,43.316666999999995,Bombing/Explosion,16.0,21.0,3-2-2000,37.0
553,Pakistan,South Asia,Torkham,71.104745,34.119766,Bombing/Explosion,7.0,27.0,3-28-2000,34.0
554,Algeria,Middle East & North Africa,Unknown,2.937574,36.053486,Armed Assault,23.0,21.0,5-3-2000,44.0
555,Indonesia,Southeast Asia,Medan,98.675598,3.585242,Bombing/Explosion,0.0,60.0,5-28-2000,60.0
556,Algeria,Middle East & North Africa,Mascara,0.138188,35.391899,Bombing/Explosion,13.0,42.0,6-16-2000,55.0
557,Russia,Russia & the Newly Independent States (NIS),Argun,45.866667,43.3,Bombing/Explosion,50.0,81.0,7-2-2000,131.0
558,Pakistan,South Asia,Hyderabad,68.346304,25.377845999999998,Bombing/Explosion,9.0,25.0,7-16-2000,34.0
559,Pakistan,South Asia,Quetta,67.000517,30.182125,Bombing/Explosion,7.0,25.0,7-22-2000,32.0
560,Russia,Russia & the Newly Independent States (NIS),Moscow,37.616667,55.75,Bombing/Explosion,12.0,94.0,8-8-2000,106.0
561,Latvia,Russia & the Newly Independent States (NIS),Riga,24.104287,56.946203000000004,Bombing/Explosion,1.0,34.0,8-17-2000,35.0
562,Indonesia,Southeast Asia,Jakarta,106.846046,-6.2088209999999995,Bombing/Explosion,15.0,27.0,9-13-2000,42.0
563,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,16.0,60.0,9-19-2000,76.0
564,Tajikistan,Central Asia,Dushanbe,68.78,38.536667,Bombing/Explosion,7.0,70.0,10-1-2000,77.0
565,Yemen,Middle East & North Africa,Aden,44.983199,12.790058,Bombing/Explosion,19.0,38.0,10-12-2000,57.0
566,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,3.0,30.0,10-22-2000,33.0
567,Spain,Western Europe,Madrid,-3.7003449999999996,40.416691,Assassination,3.0,30.0,10-30-2000,33.0
568,Russia,Russia & the Newly Independent States (NIS),Nizhniye Kurchali,46.256568,42.932856,Armed Assault,36.0,53.0,11-11-2000,89.0
569,Russia,Russia & the Newly Independent States (NIS),Pyatigorsk,43.05102,44.050154,Bombing/Explosion,4.0,28.0,12-8-2000,32.0
570,Russia,Russia & the Newly Independent States (NIS),Alkhan-Yurt,45.560431,43.230385,Bombing/Explosion,21.0,21.0,12-9-2000,42.0
571,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,0.0,36.0,12-25-2000,36.0
572,Kosovo,Eastern Europe,Podujevo,21.168101,42.90555,Bombing/Explosion,10.0,43.0,2-16-2001,53.0
573,China,East Asia,Shijiazhuang,114.51486000000001,38.042307,Bombing/Explosion,18.0,28.0,3-16-2001,46.0
574,Russia,Russia & the Newly Independent States (NIS),Mineralnye Vody,43.133333,44.216667,Bombing/Explosion,18.0,86.0,3-24-2001,104.0
575,Thailand,Southeast Asia,Hat Yai,100.471242,7.0139830000000005,Bombing/Explosion,1.0,38.0,4-8-2001,39.0
576,Afghanistan,South Asia,Herat,62.203056000000004,34.341944,Bombing/Explosion,10.0,30.0,5-4-2001,40.0
577,Russia,Russia & the Newly Independent States (NIS),Gudermes,46.1,43.35,Bombing/Explosion,2.0,35.0,6-19-2001,37.0
578,Indonesia,Southeast Asia,Jakarta,106.846046,-6.2088209999999995,Bombing/Explosion,0.0,59.0,7-22-2001,59.0
579,Indonesia,Southeast Asia,Idi Rayeuk Sub district,97.752371,4.962522,Armed Assault,31.0,7.0,8-9-2001,38.0
580,Russia,Russia & the Newly Independent States (NIS),Astrakhan,48.05,46.35,Bombing/Explosion,6.0,50.0,8-19-2001,56.0
581,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,0.0,34.0,8-29-2001,34.0
582,United States,North America,Arlington,-77.086294,38.89051,Hijacking,189.0,106.0,9-11-2001,295.0
583,United States,North America,Shanksville,-78.902371,40.048868,Hijacking,44.0,0.0,9-11-2001,44.0
584,Pakistan,South Asia,Sialkot,74.530343,32.493536999999996,Bombing/Explosion,2.0,40.0,9-19-2001,42.0
585,Switzerland,Western Europe,Zug,8.513853999999998,47.174589000000005,Armed Assault,14.0,18.0,9-27-2001,32.0
586,Spain,Western Europe,Madrid,-3.7003449999999996,40.416691,Bombing/Explosion,0.0,95.0,11-6-2001,95.0
587,Russia,Russia & the Newly Independent States (NIS),Vladikavkaz,44.665805999999996,43.047456,Bombing/Explosion,6.0,43.0,11-10-2001,49.0
588,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,5.0,46.0,3-17-2002,51.0
589,Pakistan,South Asia,Chaman,66.468052,30.929589,Bombing/Explosion,2.0,35.0,4-1-2002,37.0
590,Indonesia,Southeast Asia,Ambon,128.16576,-3.648426,Bombing/Explosion,4.0,58.0,4-3-2002,62.0
591,Afghanistan,South Asia,Jalalabad,70.447778,34.434166999999995,Bombing/Explosion,10.0,80.0,4-8-2002,90.0
592,Tunisia,Middle East & North Africa,Er Riadh,10.855024,33.819136,Bombing/Explosion,21.0,30.0,4-11-2002,51.0
593,Thailand,Southeast Asia,Mae Sot,98.584374,16.723537,Bombing/Explosion,7.0,27.0,4-15-2002,34.0
594,Myanmar,Southeast Asia,Myawaddy,98.508333,16.687778,Bombing/Explosion,4.0,29.0,4-15-2002,33.0
595,Pakistan,South Asia,Bhakkar District,71.11135,31.622536,Bombing/Explosion,12.0,20.0,4-25-2002,32.0
596,Russia,Russia & the Newly Independent States (NIS),Vladikavkaz,44.665805999999996,43.047456,Bombing/Explosion,9.0,34.0,4-28-2002,43.0
597,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,14.0,20.0,5-8-2002,34.0
598,Russia,Russia & the Newly Independent States (NIS),Kaspiysk,47.633333,42.883333,Bombing/Explosion,43.0,130.0,5-9-2002,173.0
599,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,12.0,51.0,6-14-2002,63.0
600,Algeria,Middle East & North Africa,Chlef,1.3345200000000002,36.16525,Bombing/Explosion,3.0,28.0,6-21-2002,31.0
601,Afghanistan,South Asia,Spin Boldak,66.39805600000001,31.008056,Bombing/Explosion,19.0,24.0,6-27-2002,43.0
602,Spain,Western Europe,Alicante,-0.750494,38.483476,Bombing/Explosion,2.0,30.0,8-4-2002,32.0
603,Afghanistan,South Asia,Jalalabad,70.447778,34.434166999999995,Bombing/Explosion,20.0,80.0,8-9-2002,100.0
604,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,10.0,65.0,9-5-2002,75.0
605,Indonesia,Southeast Asia,Kuta,115.17228999999999,-8.722791,Bombing/Explosion,101.0,150.0,10-12-2002,251.0
606,Indonesia,Southeast Asia,Kuta,115.17228999999999,-8.722791,Bombing/Explosion,101.0,150.0,10-12-2002,251.0
607,Kosovo,Eastern Europe,Pristina,21.163748000000002,42.672478999999996,Bombing/Explosion,0.0,32.0,12-13-2002,32.0
608,Russia,Russia & the Newly Independent States (NIS),Grozny,45.683333000000005,43.316666999999995,Bombing/Explosion,57.0,121.0,12-27-2002,178.0
609,Algeria,Middle East & North Africa,Theniet El Abed,2.028889,35.870833000000005,Armed Assault,43.0,19.0,1-4-2003,62.0
610,Afghanistan,South Asia,Kandahar,65.675942,31.617666999999997,Bombing/Explosion,13.0,50.0,1-6-2003,63.0
611,Russia,Russia & the Newly Independent States (NIS),Znamenskoye,45.1277,43.6753,Bombing/Explosion,59.0,197.0,5-12-2003,256.0
612,Russia,Russia & the Newly Independent States (NIS),Ilaskhan-Yurt,46.102834,43.277772,Assassination,19.0,78.0,5-14-2003,97.0
613,Myanmar,Southeast Asia,Pyu,96.43663000000001,18.480749,Bombing/Explosion,1.0,47.0,5-15-2003,48.0
614,Morocco,Middle East & North Africa,Casablanca,-7.61,33.59,Bombing/Explosion,19.0,20.0,5-16-2003,39.0
615,Russia,Russia & the Newly Independent States (NIS),Mozdok,44.681995,43.645784,Bombing/Explosion,20.0,11.0,6-5-2003,31.0
616,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,6.0,29.0,6-7-2003,35.0
617,Russia,Russia & the Newly Independent States (NIS),Grozny,45.683333000000005,43.316666999999995,Bombing/Explosion,8.0,38.0,6-20-2003,46.0
618,Pakistan,South Asia,Quetta,67.000517,30.182125,Armed Assault,53.0,53.0,7-4-2003,106.0
619,Iraq,Middle East & North Africa,Ramadi,43.311566,33.431899,Bombing/Explosion,7.0,40.0,7-5-2003,47.0
620,Russia,Russia & the Newly Independent States (NIS),Khasavyurt,46.583333,43.25,Bombing/Explosion,3.0,38.0,7-17-2003,41.0
621,Russia,Russia & the Newly Independent States (NIS),Mozdok,44.65,43.75,Bombing/Explosion,40.0,76.0,8-1-2003,116.0
622,Indonesia,Southeast Asia,Jakarta,106.846046,-6.2088209999999995,Bombing/Explosion,15.0,149.0,8-5-2003,164.0
623,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,11.0,57.0,8-7-2003,68.0
624,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,24.0,100.0,8-19-2003,124.0
625,Iraq,Middle East & North Africa,Najaf,44.330818,32.000596,Bombing/Explosion,100.0,200.0,8-29-2003,300.0
626,Russia,Russia & the Newly Independent States (NIS),Kislovodsk,42.716667,43.916667,Bombing/Explosion,5.0,33.0,9-3-2003,38.0
627,Russia,Russia & the Newly Independent States (NIS),Pyatigorsk,43.05102,44.050154,Bombing/Explosion,6.0,44.0,9-4-2003,50.0
628,Iraq,Middle East & North Africa,Arbil,44.009101,36.191107,Bombing/Explosion,4.0,53.0,9-10-2003,57.0
629,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,9.0,45.0,10-9-2003,54.0
630,Iraq,Middle East & North Africa,Baghdad,44.415482,33.318766,Bombing/Explosion,7.0,35.0,10-12-2003,42.0
631,Iraq,Middle East & North Africa,Baghdad,44.353256,33.260981,Bombing/Explosion,12.0,78.67,10-27-2003,90.67
